설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지아파트,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,"37.76359,128.87832"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕로 277,강원양돈농협 성덕지점,상업시설,마트(쇼핑몰),급속,DC콤보,타기관(보조금),SK에너지,,DC콤보,이용가능,"37.7571,128.9245"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성덕로 277,강원양돈농협 성덕지점,상업시설,마트(쇼핑몰),급속,DC콤보,타기관(보조금),SK에너지,,DC콤보,이용가능,"37.7571,128.9245"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 왕산면 왕산큰골길 239,오랍드리,상업시설,숙박시설,완속,AC완속,타기관,차지인,,AC완속,이용가능,"37.656233,128.7654045"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 왕산면 바람부리길 72,농업회사법인(주)왕산,상업시설,숙박시설,완속,AC완속,타기관,차지인,,AC완속,이용가능,"37.6028161,128.7209180"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 대관령옛길 129,우주선펜션가든,상업시설,음식점,완속,AC완속,타기관,차지인,,AC완속,이용가능,"37.710636,128.7966416"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 옥계면 금진솔밭길 124,송림민박,상업시설,숙박시설,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.6274321,129.0457013"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 위촌길 35,에이플러스홈노인의료복지시설,근린생활시설,복지관,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.7580328,128.8620035"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 수목원길 45,펜션티케하우스,상업시설,숙박시설,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.7052717,128.8686075"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 2313-4,소금강추어탕,상업시설,음식점,완속,AC완속,타기관,차지인,,AC완속,이용자제한,"37.8531535,128.7943181"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 2313-4,소금강추어탕,상업시설,음식점,완속,AC완속,타기관,차지인,,AC완속,이용자제한,"37.8531535,128.7943181"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 1612-10,초록민박(로맨틱홀리데이),상업시설,숙박시설,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.846217,128.7173117"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 경포로100번길 20-1,은영노인요양시설,근린생활시설,병원,완속,AC완속,타기관,차지인,,AC완속,이용가능,"37.7743777,128.8865323"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 율곡로 1441,하슬라 아트월드,기타시설,기타,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.705456294341,129.007844868"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 율곡로 1441,하슬라 아트월드,기타시설,기타,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.705456294341,129.007844868"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로2268번길 5,마운틴모텔,기타시설,기타,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.765349438128,128.910413191"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로2268번길 5,마운틴모텔,기타시설,기타,완속,AC완속,타기관(보조금),차지인,,AC완속,이용가능,"37.765349438128,128.910413191"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 성연로 17,영농조합법인대관령어울림,상업시설,음식점,완속,AC완속,타기관(보조금),매니지온,,AC완속,이용가능,"37.722883,128.8151122"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1022,플라주메종아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),타디스테크놀로지,,AC완속,이용가능,"37.8404943,128.8715307"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1022,플라주메종아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),타디스테크놀로지,,AC완속,이용가능,"37.8404943,128.8715307"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1022,플라주메종아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),타디스테크놀로지,,AC완속,이용가능,"37.8404943,128.8715307"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 사천면 해안로 1022,플라주메종아파트,공동주택시설,아파트,완속,AC완속,타기관,타디스테크놀로지,,AC완속,이용가능,"37.8404943,128.8715307"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2117,교보생명 강릉사옥,기타시설,기타,완속,AC완속,타기관(보조금),타디스테크놀로지,,AC완속,이용가능,"37.756194,128.897976"
2020,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 율곡로 2016-36,강원 강릉시 강동면 율곡로 2016-36 (저압수용가),기타시설,기타,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.724622274,128.97503854"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 산양큰길 11,강원도 강릉시 산양큰길 11 (포남동 1207-11 1층),기타시설,기타,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.778680035,128.91491228"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로2301번길 6,강릉포남LH1단지,공동주택시설,아파트,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.768351745,128.91290623"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로2301번길 6,강릉포남LH1단지,공동주택시설,아파트,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.768351745,128.91290623"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로2301번길 6,강릉포남LH1단지,공동주택시설,아파트,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.768351745,128.91290623"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 말미길 112-9,강릉시 구정면 말미길 112-9,주차시설,일반주차장,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.720896146,128.86832935"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 92,교동e편한세상아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.770979755,128.89638696"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 92,교동e편한세상아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.770979755,128.89638696"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 92,교동e편한세상아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.770979755,128.89638696"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 92,교동e편한세상아파트,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.770979755,128.89638696"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.754340135,128.86818799"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 11,미디어촌LH5단지,공동주택시설,아파트,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.754340135,128.86818799"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 428,신용보증기금 (강릉),공동주택시설,사업장(사옥),완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.771685784,128.91131120"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 428,신용보증기금 (강릉),공동주택시설,사업장(사옥),완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.771685784,128.91131120"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 428,신용보증기금 (강릉),공동주택시설,사업장(사옥),완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.771685784,128.91131120"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 57-14,강릉 동부지방산림청,공공시설,관공서,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.775126034,128.89493818"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 종합운동장길 57-14,강릉 동부지방산림청,공공시설,관공서,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.775126034,128.89493818"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 주문진읍 신리천로 606-34,강원 강릉시 주문진읍 신리천로 606-34 오솔길식당 (저압수용가),상업시설,음식점,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.889952084,128.77234726"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 성산면 칠봉로 242-50,강원 강릉시 성산면 칠봉로 242-50 (저압수용가),기타시설,기타,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.701911616,128.84174412"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 구정면 금평로 42-13,강원 강릉시 구정면 금평로 42-13 (저압수용가),기타시설,기타,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.712073793,128.88698155"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 75,기아 강릉지점,차량정비시설,서비스센터,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.765639876,128.87323778"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 강릉대로 284,기아 온누리대리점,기타시설,기타,완속,AC완속,타기관,스타코프,,AC완속,이용자제한,"37.762227163,128.90002802"
2024,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지,공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용가능,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 36,엘에이치미디어촌7단지 (완속충전기),공동주택시설,아파트,완속,AC완속,타기관(보조금),스타코프,,AC완속,이용자제한,"37.7534371,128.8694079"
2023,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 정동3길 40-7,강원 강릉시 강동면 정동3길 40-7 (저압수용가),기타시설,단독주택,완속,AC완속,타기관,스타코프,,AC완속,이용가능,"37.685747626,129.03546481"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 지변길 158,강릉문성고등학교,교육문화시설,학교,완속,AC완속,타기관,LG유플러스(헬로비전),,AC완속,이용자제한,"37.7756306,128.8700327"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2448,강릉송정한신더휴103동,공동주택시설,아파트,완속,AC완속,타기관(보조금),한국전기차인프라기술,,AC완속,이용가능,"37.77277,128.9269382"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2448,강릉송정한신더휴103동,공동주택시설,아파트,완속,AC완속,타기관(보조금),한국전기차인프라기술,,AC완속,이용가능,"37.77277,128.9269382"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2448,강릉송정한신더휴102동,공동주택시설,아파트,완속,AC완속,타기관(보조금),한국전기차인프라기술,,AC완속,이용가능,"37.7733049,128.9265874"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2448,강릉송정한신더휴102동,공동주택시설,아파트,완속,AC완속,타기관(보조금),한국전기차인프라기술,,AC완속,이용가능,"37.7733049,128.9265874"
2021,강원특별자치도,강릉시,강원특별자치도 강릉시 경강로 2448,강릉송정한신더휴102동,공동주택시설,아파트,완속,AC완속,타기관(보조금),한국전기차인프라기술,,AC완속,이용가능,"37.7733049,128.9265874"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 선수촌로 79-14,강릉유천유승한내들더퍼스트,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.758568769,128.86894233"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 월대산로 23,강변코아루오투리움,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.7598947,128.9129835"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
2022,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로 138-12,교동주공3단지,공동주택시설,아파트,완속,AC완속,타기관,휴맥스이브이,,AC완속,이용가능,"37.763334109,128.87948882"
