시도,시군구,본부,사업소,충전소ID,충전소명,주소,충전기ID,충전기명,용도,충전기용량,충전방식,충전기구분,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
강원도,강릉시,강원,강릉,4971,강원영동병무지청,"강원도 강릉시 율곡로 2705 (노암동, 강원영동병무지청)",12199,급속01,공용,100,DC콤보(급속),급속,24.93,1,6,20240120,2024.1.20 11:15,2024.1.20 12:21
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9048,완속02,아파트용,7,BC타입5핀(완속),완속,2.91,1,11,20240120,2024.1.20 11:21,2024.1.20 12:32
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,2630,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,38.69,2,3,20240120,2024.1.20 10:31,2024.1.20 12:34
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,BC타입5핀(완속),완속,3.09,1,17,20240120,2024.1.20 11:18,2024.1.20 12:35
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,16.47,0,16,20240120,2024.1.20 12:26,2024.1.20 12:42
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,7.69,0,38,20240120,2024.1.20 12:07,2024.1.20 12:46
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,12.22,0,52,20240120,2024.1.20 12:01,2024.1.20 12:53
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,43.26,1,0,20240120,2024.1.20 11:58,2024.1.20 12:58
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보(급속),급속,14.52,0,22,20240120,2024.1.20 12:43,2024.1.20 13:05
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,DC콤보(급속),급속,30.3,0,29,20240120,2024.1.20 12:42,2024.1.20 13:12
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9821,완속04,아파트용,7,BC타입5핀(완속),완속,5.16,1,4,20240120,2024.1.20 12:08,2024.1.20 13:12
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,18.5,0,55,20240120,2024.1.20 12:19,2024.1.20 13:14
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,15.39,0,23,20240120,2024.1.20 13:03,2024.1.20 13:27
강원도,강릉시,강원,강릉,2775,강릉회산LH천년나무2단지,강원도 강릉시 강변로 58,7335,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,20.24,1,17,20240120,2024.1.20 12:16,2024.1.20 13:33
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,12.09,0,28,20240120,2024.1.20 13:05,2024.1.20 13:33
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10428,완속02,아파트용,7,BC타입5핀(완속),완속,25.99,3,43,20240120,2024.1.20 10:13,2024.1.20 13:57
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,2630,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,50.5,1,8,20240120,2024.1.20 12:55,2024.1.20 14:04
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,49.35,1,0,20240120,2024.1.20 13:05,2024.1.20 14:05
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9054,완속03,아파트용,7,BC타입5핀(완속),완속,3.66,0,53,20240120,2024.1.20 13:17,2024.1.20 14:10
강원도,강릉시,강원,강릉,3716,강원도교육연수원,"강원도 강릉시 강릉대로587번길 42 (초당동, 강원도교육연수원)",9437,급속01,공용,50,DC콤보(급속),급속,42.48,1,0,20240120,2024.1.20 13:12,2024.1.20 14:13
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9058,완속07,아파트용,7,BC타입5핀(완속),완속,12.38,1,49,20240120,2024.1.20 12:30,2024.1.20 14:19
강원도,강릉시,강원,강릉,3716,강원도교육연수원,"강원도 강릉시 강릉대로587번길 42 (초당동, 강원도교육연수원)",9437,급속01,공용,50,DC콤보(급속),급속,6.41,0,8,20240120,2024.1.20 14:16,2024.1.20 14:25
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,9.78,0,14,20240120,2024.1.20 14:11,2024.1.20 14:26
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,10.32,0,21,20240120,2024.1.20 14:06,2024.1.20 14:28
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9055,완속04,아파트용,7,BC타입5핀(완속),완속,14.54,3,16,20240120,2024.1.20 11:14,2024.1.20 14:30
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,11.44,0,9,20240120,2024.1.20 14:22,2024.1.20 14:31
강원도,강릉시,강원,강릉,5492,강원지방기상청,"강원도 강릉시 사천면 과학단지로 130 (방동리, 강원지방기상청)",12200,급속01,공용,100,DC콤보(급속),급속,45.12,0,32,20240120,2024.1.20 14:03,2024.1.20 14:35
강원도,강릉시,강원,강릉,4605,강원도립대학,"강원도 강릉시 주문진읍 연주로 270 (교항리, 강원도립대학)",10853,급속01,공용,50,DC콤보(급속),급속,25.76,0,38,20240120,2024.1.20 14:13,2024.1.20 14:51
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,DC콤보(급속),급속,23.6,1,0,20240120,2024.1.20 13:57,2024.1.20 14:58
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11342,급속01,공용,100,DC콤보(급속),급속,23.44,0,22,20240120,2024.1.20 14:47,2024.1.20 15:10
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,42.41,0,51,20240120,2024.1.20 14:22,2024.1.20 15:13
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,32.87,0,44,20240120,2024.1.20 14:39,2024.1.20 15:23
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,DC콤보(급속),급속,2.92,0,2,20240120,2024.1.20 15:31,2024.1.20 15:34
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모+DC콤보+AC3상(급속),급속,3.58,0,5,20240120,2024.1.20 15:30,2024.1.20 15:35
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,13.28,0,21,20240120,2024.1.20 15:30,2024.1.20 15:52
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,16.4,1,0,20240120,2024.1.20 14:52,2024.1.20 15:52
강원도,강릉시,강원,강릉,4970,강원도환동해본부,"강원도 강릉시 주문진읍 주문로 14 (교항리, 강원도환동해본부)",11343,급속02,공용,100,DC콤보(급속),급속,23.42,0,20,20240120,2024.1.20 15:32,2024.1.20 15:52
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,11.33,0,45,20240120,2024.1.20 15:12,2024.1.20 15:57
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,7.18,0,10,20240120,2024.1.20 15:54,2024.1.20 16:04
강원도,강릉시,강원,강릉,4605,강원도립대학,"강원도 강릉시 주문진읍 연주로 270 (교항리, 강원도립대학)",10853,급속01,공용,50,DC콤보(급속),급속,36.97,1,4,20240120,2024.1.20 15:10,2024.1.20 16:15
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,8.21,0,7,20240120,2024.1.20 16:12,2024.1.20 16:19
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,13.99,0,17,20240120,2024.1.20 16:06,2024.1.20 16:23
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5954,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,27.65,0,33,20240120,2024.1.20 16:05,2024.1.20 16:39
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6554,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,29.97,1,0,20240120,2024.1.20 16:02,2024.1.20 17:02
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,26.14,1,0,20240120,2024.1.20 16:02,2024.1.20 17:02
강원도,강릉시,강원,강릉,2436,홍제동 공영주차장,강원도 강릉시 홍제동 157,6674,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,34.06,1,0,20240120,2024.1.20 16:05,2024.1.20 17:05
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12206,급속04,공용,100,DC콤보(급속),급속,15.34,0,40,20240120,2024.1.20 16:25,2024.1.20 17:05
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,49.36,1,0,20240120,2024.1.20 16:12,2024.1.20 17:12
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12204,급속02,공용,100,DC콤보(급속),급속,45.59,0,32,20240120,2024.1.20 16:45,2024.1.20 17:18
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,10.78,0,8,20240120,2024.1.20 17:13,2024.1.20 17:22
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,DC콤보(급속),급속,25.26,0,30,20240120,2024.1.20 16:52,2024.1.20 17:23
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9052,완속01,아파트용,7,BC타입5핀(완속),완속,5.39,0,46,20240120,2024.1.20 16:51,2024.1.20 17:38
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,16.69,1,0,20240120,2024.1.20 16:41,2024.1.20 17:41
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,11.47,0,28,20240120,2024.1.20 17:14,2024.1.20 17:42
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9054,완속03,아파트용,7,BC타입5핀(완속),완속,20.7,3,8,20240120,2024.1.20 14:38,2024.1.20 17:46
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6671,급속03,공용,50,DC차데모+DC콤보+AC3상(급속),급속,2.03,0,4,20240120,2024.1.20 17:45,2024.1.20 17:49
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,0.21,0,0,20240120,2024.1.20 18:01,2024.1.20 18:02
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,32.99,0,47,20240120,2024.1.20 17:15,2024.1.20 18:02
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,3.61,0,8,20240120,2024.1.20 18:04,2024.1.20 18:12
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,49.8,1,0,20240120,2024.1.20 17:30,2024.1.20 18:30
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,2.03,0,5,20240120,2024.1.20 18:36,2024.1.20 18:41
강원도,강릉시,강원,강릉,2433,녹색도시체험센터,강원도 강릉시 운정동 484,6670,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,36.76,0,56,20240120,2024.1.20 17:50,2024.1.20 18:46
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,BC타입5핀(완속),완속,7.65,1,5,20240120,2024.1.20 17:43,2024.1.20 18:49
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6555,완속01,아파트용,7,BC타입5핀(완속),완속,24.46,4,8,20240120,2024.1.20 14:47,2024.1.20 18:55
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,13.47,0,38,20240120,2024.1.20 18:17,2024.1.20 18:56
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,34.75,0,59,20240120,2024.1.20 18:13,2024.1.20 19:13
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9048,완속02,아파트용,7,BC타입5핀(완속),완속,7.98,1,51,20240120,2024.1.20 17:42,2024.1.20 19:34
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5954,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,16.22,0,34,20240120,2024.1.20 19:05,2024.1.20 19:40
강원도,강릉시,강원,강릉,2438,주문진해수욕장,강원도 강릉시 주문진읍 주문북로 210 (향호리),6676,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,46.39,1,0,20240120,2024.1.20 18:44,2024.1.20 19:44
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,40.01,1,0,20240120,2024.1.20 18:45,2024.1.20 19:45
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,19.84,0,24,20240120,2024.1.20 19:30,2024.1.20 19:55
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5955,급속02,공용,50,DC차데모+DC콤보+AC3상(급속),급속,5.51,0,9,20240120,2024.1.20 19:51,2024.1.20 20:01
강원도,강릉시,강원,강릉,5493,(고속도로)구정휴게소 동해방향,강원도 강릉시 구정면 동해고속도로 345 (제비리),12203,급속01,공용,100,DC콤보(급속),급속,50.13,0,49,20240120,2024.1.20 19:16,2024.1.20 20:06
강원도,강릉시,강원,강릉,2105,이마트 강릉점,강원도 강릉시 송정동 612-11,5954,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,15.26,0,38,20240120,2024.1.20 19:46,2024.1.20 20:24
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9054,완속03,아파트용,7,BC타입5핀(완속),완속,4.11,0,56,20240120,2024.1.20 19:59,2024.1.20 20:55
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,2630,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,10.42,0,13,20240120,2024.1.20 21:18,2024.1.20 21:32
강원도,강릉시,강원,강릉,2100,강릉농협 하나로마트,강원도 강릉시 율곡로 2792,5949,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,40.01,0,58,20240120,2024.1.20 20:35,2024.1.20 21:33
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,40.51,0,58,20240120,2024.1.20 20:35,2024.1.20 21:33
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,BC타입5핀(완속),완속,21.2,3,5,20240120,2024.1.20 18:33,2024.1.20 21:39
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,3.69,0,13,20240120,2024.1.20 21:59,2024.1.20 22:12
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9047,완속01,아파트용,7,BC타입5핀(완속),완속,24.84,3,56,20240120,2024.1.20 18:31,2024.1.20 22:28
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),77,급속01,업무용,50,DC차데모+DC콤보+AC3상(급속),급속,8.77,0,39,20240120,2024.1.20 21:58,2024.1.20 22:37
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,BC타입5핀(완속),완속,9.2,2,40,20240120,2024.1.20 20:05,2024.1.20 22:45
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9049,완속03,아파트용,7,BC타입5핀(완속),완속,28.96,4,31,20240120,2024.1.20 18:26,2024.1.20 22:58
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7714,완속01,아파트용,7,BC타입5핀(완속),완속,17.44,6,19,20240120,2024.1.20 16:49,2024.1.20 23:09
강원도,강릉시,강원,강릉,2103,성덕동주민센터,강원도 강릉시 성덕포남로 115 (입암동),5952,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,20.76,1,0,20240120,2024.1.20 22:16,2024.1.20 23:16
강원도,강릉시,강원,강릉,42,강릉특별지사,강원도 강릉시 강릉대로 563 (포남동),79,완속02,업무용,7,C타입5핀(완속),완속,39.43,6,14,20240120,2024.1.20 17:05,2024.1.20 23:20
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9058,완속07,아파트용,7,BC타입5핀(완속),완속,7.88,1,30,20240120,2024.1.20 22:10,2024.1.20 23:41
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10427,완속01,아파트용,7,BC타입5핀(완속),완속,40.14,6,3,20240121,2024.1.20 18:02,2024.1.21 0:05
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9057,완속06,아파트용,7,BC타입5핀(완속),완속,14.75,3,18,20240121,2024.1.20 21:08,2024.1.21 0:27
강원도,강릉시,강원,강릉,3636,포남2주공아파트,강원도 강릉시 산양큰길 37 (포남동2주공아파트),9045,완속01,아파트용,7,BC타입5핀(완속),완속,46.6,8,25,20240121,2024.1.20 16:22,2024.1.21 0:48
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12245,급속02,공용,100,DC콤보(급속),급속,18.18,0,26,20240121,2024.1.21 1:34,2024.1.21 2:00
강원도,강릉시,강원,강릉,2393,삼우골든아파트,"강원도 강릉시 용지각길20번길 8 (포남동, 삼우골든맨션아파트)",6556,완속01,아파트용,7,BC타입5핀(완속),완속,59.1,9,27,20240121,2024.1.20 16:40,2024.1.21 2:08
강원도,강릉시,강원,강릉,2392,강릉 교동2차현대아파트,"강원도 강릉시 교동광장로 138-13 (교동, 교동 2차 현대아파트)",6555,완속01,아파트용,7,BC타입5핀(완속),완속,42.89,6,58,20240121,2024.1.20 19:10,2024.1.21 2:08
강원도,강릉시,강원,강릉,1050,교동e-편한세상 아파트,강원도 강릉시 종합운동장길 92,3214,완속02,아파트용,7,BC타입5핀(완속),완속,11.02,5,28,20240121,2024.1.20 20:56,2024.1.21 2:25
강원도,강릉시,강원,강릉,2909,홍제힐스테이트,강원도 강릉시 토성로 39,7715,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,52,1,0,20240121,2024.1.21 1:28,2024.1.21 2:28
강원도,강릉시,강원,강릉,3637,하이빌현대아파트,강원도 강릉시 원대로128번길 14 (현대 하이빌 아파트),9050,완속04,아파트용,7,BC타입5핀(완속),완속,45.08,6,41,20240121,2024.1.20 19:56,2024.1.21 2:37
강원도,강릉시,강원,강릉,3638,LH선수촌8단지아파트,강원도 강릉시 선수촌로 113 (LH선수촌8단지아파트),9817,완속08,아파트용,7,BC타입5핀(완속),완속,22.86,3,48,20240121,2024.1.20 23:06,2024.1.21 2:55
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9822,완속05,아파트용,7,BC타입5핀(완속),완속,54,8,40,20240121,2024.1.20 20:13,2024.1.21 4:53
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9820,완속03,아파트용,7,BC타입5핀(완속),완속,3.82,1,37,20240121,2024.1.21 4:49,2024.1.21 6:27
강원도,강릉시,강원,강릉,2107,해람중학교옆 공영주차장,강원도 강릉시 명주로35번길 5 (용강동),5958,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,24.7,0,35,20240121,2024.1.21 6:35,2024.1.21 7:10
강원도,강릉시,강원,강릉,847,강릉금호어울림,강원도 강릉시 성덕로 328-15,9823,완속06,아파트용,7,BC타입5핀(완속),완속,69.35,9,45,20240121,2024.1.20 21:44,2024.1.21 7:30
강원도,강릉시,강원,강릉,2434,교1동주민센터,"강원도 강릉시 하슬라로 173 (교동, 교1동주민센터)",6672,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,34.1,0,56,20240121,2024.1.21 7:15,2024.1.21 8:12
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12247,급속04,공용,100,DC콤보(급속),급속,51.07,0,58,20240121,2024.1.21 8:01,2024.1.21 8:59
강원도,강릉시,강원,강릉,2435,허균허난설헌기념공원,"강원도 강릉시 난설헌로193번길 1-15 (초당동, 초희전통차체험관)",6673,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,43.16,0,53,20240121,2024.1.21 8:18,2024.1.21 9:12
강원도,강릉시,강원,강릉,2439,교2동주민센터,"강원도 강릉시 율곡로 2974 (교동, 교2동주민센터)",6677,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,6.93,1,0,20240121,2024.1.21 8:16,2024.1.21 9:16
강원도,강릉시,강원,강릉,2102,강원양돈농협 하나로마트,강원도 강릉시 솔올로 9 (교동),5951,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,48.65,0,59,20240121,2024.1.21 8:30,2024.1.21 9:30
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12246,급속03,공용,100,DC콤보(급속),급속,51.91,0,47,20240121,2024.1.21 8:44,2024.1.21 9:31
강원도,강릉시,강원,강릉,2104,송정동주민센터,강원도 강릉시 송정동 161-2,5953,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,39.51,1,0,20240121,2024.1.21 8:42,2024.1.21 9:42
강원도,강릉시,강원,강릉,5510,강릉아이스아레나 주차장,"강원도 강릉시 수리골길 102 (포남동, 강릉아레나)",12244,급속01,공용,100,DC콤보(급속),급속,52.8,0,52,20240121,2024.1.21 8:52,2024.1.21 9:45
강원도,강릉시,강원,강릉,4285,입암6주공아파트,"강원도 강릉시 성덕포남로 39 (입암동, 입암6주공아파트)",10429,완속03,아파트용,7,BC타입5핀(완속),완속,35.62,14,43,20240121,2024.1.20 19:03,2024.1.21 9:47
강원도,강릉시,강원,강릉,2101,강릉축협 하나로마트,강원도 강릉시 용지로 20 (입암동),5950,급속01,공용,50,DC차데모+DC콤보+AC3상(급속),급속,17.01,1,0,20240121,2024.1.21 8:51,2024.1.21 9:51
강원도,강릉시,강원,강릉,3716,강원도교육연수원,"강원도 강릉시 강릉대로587번길 42 (초당동, 강원도교육연수원)",9437,급속01,공용,50,DC콤보(급속),급속,18.38,0,43,20240121,2024.1.21 9:10,2024.1.21 9:54
강원도,강릉시,강원,강릉,2394,서희스타힐스리버파크,"강원도 강릉시 회산로 344 (회산동, 서희스타힐스 리버파크 아파트)",6557,급속01,아파트용,50,DC차데모+DC콤보+AC3상(급속),급속,52.08,1,0,20240121,2024.1.21 8:57,2024.1.21 9:57
